# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2279       1.454492862359e-11       6.716542774319e-13      -1.354355958988e-12       0.000000000000e+00       1.742235554048e-16       1.349101263006e-17       5.037944507440e-18 
 2280       1.455268407969e-11       6.663811793170e-13      -1.354709616907e-12       0.000000000000e+00       1.738737958075e-16       1.343045398865e-17       5.014874354131e-18 
 2281       1.456041557924e-11       6.610962494009e-13      -1.354807172811e-12       0.000000000000e+00       1.735248386918e-16       1.337232445691e-17       4.991437228130e-18 
 2282       1.456810536785e-11       6.558012261837e-13      -1.354649541075e-12       0.000000000000e+00       1.731766819104e-16       1.331667465255e-17       4.967557172089e-18 
 2283       1.457573562901e-11       6.504978542964e-13      -1.354237641047e-12       0.000000000000e+00       1.728293232998e-16       1.326355535340e-17       4.943157964706e-18 
 2284       1.458328848409e-11       6.451878845075e-13      -1.353572397054e-12       0.000000000000e+00       1.724827606795e-16       1.321301749756e-17       4.918163120435e-18 
 2285       1.459074599225e-11       6.398730737299e-13      -1.352654738411e-12       0.000000000000e+00       1.721369918524e-16       1.316511218354e-17       4.892495889200e-18 
 2286       1.459809015035e-11       6.345551850272e-13      -1.351485599422e-12       0.000000000000e+00       1.717920146047e-16       1.311989067049e-17       4.866079256107e-18 
 2287       1.460530289293e-11       6.292359876211e-13      -1.350065919392e-12       0.000000000000e+00       1.714478267055e-16       1.307740437831e-17       4.838835941153e-18 
 2288       1.461236609207e-11       6.239172568976e-13      -1.348396642627e-12       0.000000000000e+00       1.711044259076e-16       1.303770488788e-17       4.810688398940e-18 
 2289       1.461926155740e-11       6.186007744137e-13      -1.346478718445e-12       0.000000000000e+00       1.707618099466e-16       1.300084394115e-17       4.781558818386e-18 
 2290       1.462597103599e-11       6.132883279045e-13      -1.344313101181e-12       0.000000000000e+00       1.704199765415e-16       1.296687344139e-17       4.751369122438e-18 
 2291       1.463247621227e-11       6.079817112897e-13      -1.341900750189e-12       0.000000000000e+00       1.700789233943e-16       1.293584545330e-17       4.720040967781e-18 
 2292       1.463875870801e-11       6.026827246800e-13      -1.339242629856e-12       0.000000000000e+00       1.697386481902e-16       1.290781220321e-17       4.687495744554e-18 
 2293       1.464480008221e-11       5.973931743846e-13      -1.336339709600e-12       0.000000000000e+00       1.693991485975e-16       1.288282607924e-17       4.653654576056e-18 
 2294       1.465058183103e-11       5.921148729170e-13      -1.333192963880e-12       0.000000000000e+00       1.690604222674e-16       1.286093963145e-17       4.618438318465e-18 
 2295       1.465608538776e-11       5.868496390025e-13      -1.329803372204e-12       0.000000000000e+00       1.687224668345e-16       1.284220557206e-17       4.581767560542e-18 
 2296       1.466129212272e-11       5.815992975844e-13      -1.326171919129e-12       0.000000000000e+00       1.683852799160e-16       1.282667677556e-17       4.543562623349e-18 
 2297       1.466618334319e-11       5.763656798309e-13      -1.322299594275e-12       0.000000000000e+00       1.680488591126e-16       1.281440627891e-17       4.503743559957e-18 
 2298       1.467074029338e-11       5.711506231421e-13      -1.318187392324e-12       0.000000000000e+00       1.677132020075e-16       1.280544728172e-17       4.462230155161e-18 
 2299       1.467494609604e-11       5.659558448644e-13      -1.313836780613e-12       0.000000000000e+00       1.673783063065e-16       1.279982770756e-17       4.418962385771e-18 
 2300       1.467879159112e-11       5.607825625447e-13      -1.309251105138e-12       0.000000000000e+00       1.670441702565e-16       1.279747371073e-17       4.373961944473e-18 
 2301       1.468226953418e-11       5.556318712713e-13      -1.304434193515e-12       0.000000000000e+00       1.667107922294e-16       1.279828568269e-17       4.327271107192e-18 
 2302       1.468537265800e-11       5.505048697504e-13      -1.299389888225e-12       0.000000000000e+00       1.663781705829e-16       1.280216364629e-17       4.278932308262e-18 
 2303       1.468809367259e-11       5.454026603099e-13      -1.294122046636e-12       0.000000000000e+00       1.660463036604e-16       1.280900725537e-17       4.228988140602e-18 
 2304       1.469042526513e-11       5.403263489027e-13      -1.288634541012e-12       0.000000000000e+00       1.657151897911e-16       1.281871579428e-17       4.177481355891e-18 
 2305       1.469236009998e-11       5.352770451113e-13      -1.282931258536e-12       0.000000000000e+00       1.653848272900e-16       1.283118817755e-17       4.124454864743e-18 
 2306       1.469389081862e-11       5.302558621511e-13      -1.277016101325e-12       0.000000000000e+00       1.650552144578e-16       1.284632294945e-17       4.069951736889e-18 
 2307       1.469501003966e-11       5.252639168745e-13      -1.270892986444e-12       0.000000000000e+00       1.647263495810e-16       1.286401828355e-17       4.014015201346e-18 
 2308       1.469571035879e-11       5.203023297748e-13      -1.264565845926e-12       0.000000000000e+00       1.643982309316e-16       1.288417198239e-17       3.956688646597e-18 
 2309       1.469598434877e-11       5.153722249897e-13      -1.258038626789e-12       0.000000000000e+00       1.640708567675e-16       1.290668147698e-17       3.898015620765e-18 
 2310       1.469582455941e-11       5.104747303056e-13      -1.251315291048e-12       0.000000000000e+00       1.637442253321e-16       1.293144382647e-17       3.838039831792e-18 
 2311       1.469522351752e-11       5.056109771612e-13      -1.244399815739e-12       0.000000000000e+00       1.634183348545e-16       1.295835571768e-17       3.776805147612e-18 
 2312       1.469417372693e-11       5.007821006515e-13      -1.237296192927e-12       0.000000000000e+00       1.630931835494e-16       1.298731346473e-17       3.714355596330e-18 
 2313       1.469266766843e-11       4.959892395314e-13      -1.230008429732e-12       0.000000000000e+00       1.627687696171e-16       1.301821300864e-17       3.650735366395e-18 
 2314       1.469069779976e-11       4.912335362198e-13      -1.222540548339e-12       0.000000000000e+00       1.624450912435e-16       1.305094991686e-17       3.585988806778e-18 
 2315       1.468825655558e-11       4.865161368034e-13      -1.214896586015e-12       0.000000000000e+00       1.621221466001e-16       1.308541938294e-17       3.520160427150e-18 
 2316       1.468533634744e-11       4.818381910403e-13      -1.207080595131e-12       0.000000000000e+00       1.617999338437e-16       1.312151622608e-17       3.453294898052e-18 
 2317       1.468192956380e-11       4.772008523644e-13      -1.199096643173e-12       0.000000000000e+00       1.614784511170e-16       1.315913489071e-17       3.385437051079e-18 
 2318       1.467802856994e-11       4.726052778887e-13      -1.190948812761e-12       0.000000000000e+00       1.611576965479e-16       1.319816944610e-17       3.316631879048e-18 
 2319       1.467362570797e-11       4.680526284094e-13      -1.182641201666e-12       0.000000000000e+00       1.608376682500e-16       1.323851358598e-17       3.246924536182e-18 
 2320       1.466871329683e-11       4.635440684097e-13      -1.174177922827e-12       0.000000000000e+00       1.605183643222e-16       1.328006062806e-17       3.176360338280e-18 
 2321       1.466328363221e-11       4.590807660638e-13      -1.165563104365e-12       0.000000000000e+00       1.601997828488e-16       1.332270351369e-17       3.104984762897e-18 
 2322       1.465732898658e-11       4.546638932406e-13      -1.156800889603e-12       0.000000000000e+00       1.598819218998e-16       1.336633480741e-17       3.032843449517e-18 
 2323       1.465084160913e-11       4.502946255073e-13      -1.147895437083e-12       0.000000000000e+00       1.595647795304e-16       1.341084669657e-17       2.959982199731e-18 
 2324       1.464381372576e-11       4.459741421340e-13      -1.138850920578e-12       0.000000000000e+00       1.592483537811e-16       1.345613099090e-17       2.886446977412e-18 
 2325       1.463623753907e-11       4.417036260968e-13      -1.129671529113e-12       0.000000000000e+00       1.589326426780e-16       1.350207912211e-17       2.812283908895e-18 
 2326       1.462810522830e-11       4.374842640818e-13      -1.120361466981e-12       0.000000000000e+00       1.586176442324e-16       1.354858214349e-17       2.737539283147e-18 
 2327       1.461940894934e-11       4.333172464895e-13      -1.110924953760e-12       0.000000000000e+00       1.583033564411e-16       1.359553072946e-17       2.662259551945e-18 
 2328       1.461014083469e-11       4.292037674379e-13      -1.101366224327e-12       0.000000000000e+00       1.579897772859e-16       1.364281517524e-17       2.586491330057e-18 
 2329       1.460029299345e-11       4.251450247667e-13      -1.091689528877e-12       0.000000000000e+00       1.576769047342e-16       1.369032539636e-17       2.510281395411e-18 
 2330       1.458985751126e-11       4.211422200414e-13      -1.081899132940e-12       0.000000000000e+00       1.573647367384e-16       1.373795092831e-17       2.433676689275e-18 
 2331       1.457882645033e-11       4.171965585567e-13      -1.071999317397e-12       0.000000000000e+00       1.570532712365e-16       1.378558092609e-17       2.356724316434e-18 
 2332       1.456719184938e-11       4.133092493405e-13      -1.061994378496e-12       0.000000000000e+00       1.567425061514e-16       1.383310416384e-17       2.279471545363e-18 
 2333       1.455494572361e-11       4.094815051580e-13      -1.051888627871e-12       0.000000000000e+00       1.564324393914e-16       1.388040903438e-17       2.201965808404e-18 
 2334       1.454208006471e-11       4.057145425152e-13      -1.041686392555e-12       0.000000000000e+00       1.561230688499e-16       1.392738354888e-17       2.124254701944e-18 
 2335       1.452858684081e-11       4.020095816629e-13      -1.031392015000e-12       0.000000000000e+00       1.558143924056e-16       1.397391533636e-17       2.046385986591e-18 
 2336       1.451445799645e-11       3.983678466007e-13      -1.021009853093e-12       0.000000000000e+00       1.555064079222e-16       1.401989164336e-17       1.968407587346e-18 
 2337       1.449968545260e-11       3.947905650805e-13      -1.010544280171e-12       0.000000000000e+00       1.551991132487e-16       1.406519933347e-17       1.890367593784e-18 
 2338       1.448426312251e-11       3.912787765100e-13      -9.999996413602e-13       0.000000000000e+00       1.548925063412e-16       1.410976420527e-17       1.812314909104e-18 
 2339       1.446819297340e-11       3.878327543398e-13      -9.893801222564e-13       0.000000000000e+00       1.545865856303e-16       1.415366921582e-17       1.734301201377e-18 
 2340       1.445147900269e-11       3.844525800667e-13      -9.786898794548e-13       0.000000000000e+00       1.542813496562e-16       1.419703699666e-17       1.656378964868e-18 
 2341       1.443412522557e-11       3.811383350055e-13      -9.679330841706e-13       0.000000000000e+00       1.539767969466e-16       1.423999060323e-17       1.578600872462e-18 
 2342       1.441613567500e-11       3.778901002890e-13      -9.571139222546e-13       0.000000000000e+00       1.536729260167e-16       1.428265351526e-17       1.501019775848e-18 
 2343       1.439751440174e-11       3.747079568671e-13      -9.462365942090e-13       0.000000000000e+00       1.533697353693e-16       1.432514963729e-17       1.423688705719e-18 
 2344       1.437826547434e-11       3.715919855070e-13      -9.353053152035e-13       0.000000000000e+00       1.530672234947e-16       1.436760329907e-17       1.346660871954e-18 
 2345       1.435839297922e-11       3.685422667924e-13      -9.243243150903e-13       0.000000000000e+00       1.527653888708e-16       1.441013925606e-17       1.269989663812e-18 
 2346       1.433790102064e-11       3.655588811234e-13      -9.132978384204e-13       0.000000000000e+00       1.524642299629e-16       1.445288268985e-17       1.193728650122e-18 
 2347       1.431679372073e-11       3.626419087159e-13      -9.022301444593e-13       0.000000000000e+00       1.521637452237e-16       1.449595920862e-17       1.117931579473e-18 
 2348       1.429507521952e-11       3.597914296015e-13      -8.911255072026e-13       0.000000000000e+00       1.518639330936e-16       1.453949484762e-17       1.042652380404e-18 
 2349       1.427274967496e-11       3.570075236270e-13      -8.799882153918e-13       0.000000000000e+00       1.515647920001e-16       1.458361606961e-17       9.679451615960e-19 
 2350       1.424982126294e-11       3.542902704540e-13      -8.688225725298e-13       0.000000000000e+00       1.512663203585e-16       1.462844976527e-17       8.938642120601e-19 
 2351       1.422629417729e-11       3.516397495585e-13      -8.576328968973e-13       0.000000000000e+00       1.509685165711e-16       1.467412325375e-17       8.204640013292e-19 
 2352       1.420217262984e-11       3.490560402309e-13      -8.464235215677e-13       0.000000000000e+00       1.506713790281e-16       1.472076428303e-17       7.477991796479e-19 
 2353       1.417746085040e-11       3.465392215750e-13      -8.351987944236e-13       0.000000000000e+00       1.503749061065e-16       1.476850103042e-17       6.759245781631e-19 
 2354       1.415216308681e-11       3.440893725083e-13      -8.239630781719e-13       0.000000000000e+00       1.500790961711e-16       1.481746210302e-17       6.048952091142e-19 
 2355       1.412628360495e-11       3.417065717612e-13      -8.127207503602e-13       0.000000000000e+00       1.497839475738e-16       1.486777653816e-17       5.347662660232e-19 
 2356       1.409982668875e-11       3.393908978767e-13      -8.014762033918e-13       0.000000000000e+00       1.494894586541e-16       1.491957380384e-17       4.655931238855e-19 
 2357       1.407279664023e-11       3.371424292102e-13      -7.902338445421e-13       0.000000000000e+00       1.491956277383e-16       1.497298379922e-17       3.974313393601e-19 
 2358       1.404519777949e-11       3.349612439291e-13      -7.789980959740e-13       0.000000000000e+00       1.489024531406e-16       1.502813685504e-17       3.303366509597e-19 
 2359       1.401703444478e-11       3.328474200123e-13      -7.677733947538e-13       0.000000000000e+00       1.486099331620e-16       1.508516373411e-17       2.643649792411e-19 
 2360       1.398831099246e-11       3.308010352498e-13      -7.565641928667e-13       0.000000000000e+00       1.483180660910e-16       1.514419563173e-17       1.995724269958e-19 
 2361       1.395903179707e-11       3.288221672426e-13      -7.453749572328e-13       0.000000000000e+00       1.480268502034e-16       1.520536417614e-17       1.360152794403e-19 
 2362       1.392920125134e-11       3.269108934022e-13      -7.342101697229e-13       0.000000000000e+00       1.477362837619e-16       1.526880142904e-17       7.375000440601e-20 
 2363       1.389882376618e-11       3.250672909502e-13      -7.230743271738e-13       0.000000000000e+00       1.474463650168e-16       1.533463988595e-17       1.283325253020e-20 
 2364       1.386790377072e-11       3.232914369179e-13      -7.119719414045e-13       0.000000000000e+00       1.471570922053e-16       1.540301247673e-17      -4.667814255412e-20 
 2365       1.383644571237e-11       3.215834081460e-13      -7.009075392318e-13       0.000000000000e+00       1.468684635519e-16       1.547405256602e-17      -1.047271640276e-19 
 2366       1.380445405675e-11       3.199432812843e-13      -6.898856624861e-13       0.000000000000e+00       1.465804772683e-16       1.554789395368e-17      -1.612566116945e-19 
 2367       1.377193328781e-11       3.183711327913e-13      -6.789108680268e-13       0.000000000000e+00       1.462931315534e-16       1.562467087527e-17      -2.162091017918e-19 
 2368       1.373888790777e-11       3.168670389337e-13      -6.679877277585e-13       0.000000000000e+00       1.460064245929e-16       1.570451800248e-17      -2.695270667995e-19 
 2369       1.370532243720e-11       3.154310757862e-13      -6.571208286467e-13       0.000000000000e+00       1.457203545599e-16       1.578757044357e-17      -3.211527552499e-19 
 2370       1.367124141500e-11       3.140633192312e-13      -6.463147727330e-13       0.000000000000e+00       1.454349196147e-16       1.587396374390e-17      -3.710282315374e-19 
 2371       1.363664939843e-11       3.127638449580e-13      -6.355741771517e-13       0.000000000000e+00       1.451501179042e-16       1.596383388627e-17      -4.190953757279e-19 
 2372       1.360155096315e-11       3.115327284630e-13      -6.249036741447e-13       0.000000000000e+00       1.448659475630e-16       1.605731729149e-17      -4.652958833690e-19 
 2373       1.356595070322e-11       3.103700450492e-13      -6.143079110779e-13       0.000000000000e+00       1.445824067121e-16       1.615455081874e-17      -5.095712652990e-19 
 2374       1.352985323112e-11       3.092758698254e-13      -6.037915504565e-13       0.000000000000e+00       1.442994934600e-16       1.625567176609e-17      -5.518628474572e-19 
 2375       1.349326317778e-11       3.082502777064e-13      -5.933592699411e-13       0.000000000000e+00       1.440172059021e-16       1.636081787092e-17      -5.921117706928e-19 
 2376       1.345618519260e-11       3.072933434124e-13      -5.830157623630e-13       0.000000000000e+00       1.437355421206e-16       1.647012731038e-17      -6.302589905756e-19 
 2377       1.341862492343e-11       3.064049983651e-13      -5.727653054777e-13       0.000000000000e+00       1.434545002924e-16       1.658368862666e-17      -6.662704385117e-19 
 2378       1.338059196315e-11       3.055846004140e-13      -5.626104682968e-13       0.000000000000e+00       1.431740790118e-16       1.670139016483e-17      -7.002126748408e-19 
 2379       1.334209692124e-11       3.048313614591e-13      -5.525533968184e-13       0.000000000000e+00       1.428942769695e-16       1.682306970846e-17      -7.321777013535e-19 
 2380       1.330315044560e-11       3.041444903104e-13      -5.425962435736e-13       0.000000000000e+00       1.426150928455e-16       1.694856447006e-17      -7.622578426419e-19 
 2381       1.326376322251e-11       3.035231926845e-13      -5.327411676327e-13       0.000000000000e+00       1.423365253087e-16       1.707771109042e-17      -7.905457464439e-19 
 2382       1.322394597669e-11       3.029666712009e-13      -5.229903346116e-13       0.000000000000e+00       1.420585730170e-16       1.721034563804e-17      -8.171343839870e-19 
 2383       1.318370947137e-11       3.024741253790e-13      -5.133459166790e-13       0.000000000000e+00       1.417812346176e-16       1.734630360849e-17      -8.421170503320e-19 
 2384       1.314306450831e-11       3.020447516346e-13      -5.038100925623e-13       0.000000000000e+00       1.415045087465e-16       1.748541992381e-17      -8.655873647166e-19 
 2385       1.310202192782e-11       3.016777432762e-13      -4.943850475549e-13       0.000000000000e+00       1.412283940291e-16       1.762752893191e-17      -8.876392708998e-19 
 2386       1.306059260886e-11       3.013722905021e-13      -4.850729735224e-13       0.000000000000e+00       1.409528890793e-16       1.777246440596e-17      -9.083670375052e-19 
 2387       1.301878746901e-11       3.011275803964e-13      -4.758760689091e-13       0.000000000000e+00       1.406779925004e-16       1.792005954376e-17      -9.278652583651e-19 
 2388       1.297661746457e-11       3.009427969262e-13      -4.667965387450e-13       0.000000000000e+00       1.404037028846e-16       1.807014696718e-17      -9.462288528642e-19 
 2389       1.293409359056e-11       3.008171209379e-13      -4.578365946521e-13       0.000000000000e+00       1.401300188129e-16       1.822255872148e-17      -9.635530662833e-19 
 2390       1.289122688079e-11       3.007497301536e-13      -4.489984548513e-13       0.000000000000e+00       1.398569388556e-16       1.837712627478e-17      -9.799334701435e-19 
 2391       1.284802840788e-11       3.007397991681e-13      -4.402843441685e-13       0.000000000000e+00       1.395844615715e-16       1.853368051737e-17      -9.954659625497e-19 
 2392       1.280450928333e-11       3.007864994453e-13      -4.316964940420e-13       0.000000000000e+00       1.393125855088e-16       1.869205176119e-17      -1.010246768535e-18 
 2393       1.276068065751e-11       3.008889993147e-13      -4.232371425282e-13       0.000000000000e+00       1.390413092042e-16       1.885206973913e-17      -1.024372440402e-18 
 2394       1.271655371976e-11       3.010464639684e-13      -4.149085343088e-13       0.000000000000e+00       1.387706311837e-16       1.901356360451e-17      -1.037939858072e-18 
 2395       1.267213969840e-11       3.012580554571e-13      -4.067129206975e-13       0.000000000000e+00       1.385005499618e-16       1.917636193038e-17      -1.051046229423e-18 
 2396       1.262744986077e-11       3.015229326871e-13      -3.986525596460e-13       0.000000000000e+00       1.382310640422e-16       1.934029270900e-17      -1.063789090636e-18 
 2397       1.258249551327e-11       3.018402514169e-13      -3.907297157513e-13       0.000000000000e+00       1.379621719172e-16       1.950518335116e-17      -1.076266306541e-18 
 2398       1.253728800141e-11       3.022091642537e-13      -3.829466602618e-13       0.000000000000e+00       1.376938720681e-16       1.967086068563e-17      -1.088576070956e-18 
 2399       1.249183870987e-11       3.026288206499e-13      -3.753056710842e-13       0.000000000000e+00       1.374261629650e-16       1.983715095849e-17      -1.100816907035e-18 
 2400       1.244615906250e-11       3.030983668999e-13      -3.678090327899e-13       0.000000000000e+00       1.371590430669e-16       2.000387983257e-17      -1.113087667610e-18 
 2401       1.240026052237e-11       3.036169461366e-13      -3.604590366218e-13       0.000000000000e+00       1.368925108214e-16       2.017087238684e-17      -1.125487535535e-18 
 2402       1.235415459186e-11       3.041836983279e-13      -3.532579805008e-13       0.000000000000e+00       1.366265646651e-16       2.033795311575e-17      -1.138116024030e-18 
 2403       1.230785281263e-11       3.047977602736e-13      -3.462081690326e-13       0.000000000000e+00       1.363612030232e-16       2.050494592870e-17      -1.151072977025e-18 
 2404       1.226136676570e-11       3.054582656015e-13      -3.393119135139e-13       0.000000000000e+00       1.360964243098e-16       2.067167414935e-17      -1.164458569503e-18 
 2405       1.221470807151e-11       3.061643447647e-13      -3.325715319394e-13       0.000000000000e+00       1.358322269277e-16       2.083796051507e-17      -1.178373307844e-18 
 2406       1.216788838991e-11       3.069151250375e-13      -3.259893490082e-13       0.000000000000e+00       1.355686092684e-16       2.100362717631e-17      -1.192918030171e-18 
 2407       1.212091942023e-11       3.077097305123e-13      -3.195676961305e-13       0.000000000000e+00       1.353055697121e-16       2.116849569599e-17      -1.208193906690e-18 
 2408       1.207381290134e-11       3.085472820964e-13      -3.133089114342e-13       0.000000000000e+00       1.350431066278e-16       2.133238704890e-17      -1.224302440037e-18 
 2409       1.202658061165e-11       3.094268975083e-13      -3.072153397715e-13       0.000000000000e+00       1.347812183731e-16       2.149512162107e-17      -1.241345465622e-18 
 2410       1.197923436919e-11       3.103476912742e-13      -3.012893327254e-13       0.000000000000e+00       1.345199032944e-16       2.165651920919e-17      -1.259425151968e-18 
 2411       1.193178603162e-11       3.113087747252e-13      -2.955332486167e-13       0.000000000000e+00       1.342591597266e-16       2.181639901998e-17      -1.278644001062e-18 
 2412       1.188424749628e-11       3.123092559930e-13      -2.899494525099e-13       0.000000000000e+00       1.339989859933e-16       2.197457966960e-17      -1.299104848692e-18 
 2413       1.183663070025e-11       3.133482400074e-13      -2.845403162206e-13       0.000000000000e+00       1.337393804068e-16       2.213087918302e-17      -1.320910864796e-18 
 2414       1.178894762037e-11       3.144248284923e-13      -2.793082183215e-13       0.000000000000e+00       1.334803412679e-16       2.228511499342e-17      -1.344165553803e-18 
 2415       1.174121027329e-11       3.155381199626e-13      -2.742555441494e-13       0.000000000000e+00       1.332218668661e-16       2.243710394159e-17      -1.368972754978e-18 
 2416       1.169343033947e-11       3.166871827784e-13      -2.693841759740e-13       0.000000000000e+00       1.329639555743e-16       2.258669907837e-17      -1.395406560058e-18 
 2417       1.164561803269e-11       3.178709741380e-13      -2.646939601154e-13       0.000000000000e+00       1.327066061336e-16       2.273390031697e-17      -1.423420866241e-18 
 2418       1.159778322376e-11       3.190884205873e-13      -2.601842305504e-13       0.000000000000e+00       1.324498173700e-16       2.287874445001e-17      -1.452939275745e-18 
 2419       1.154993581600e-11       3.203384449132e-13      -2.558543179019e-13       0.000000000000e+00       1.321935881002e-16       2.302126840756e-17      -1.483885128463e-18 
 2420       1.150208574523e-11       3.216199661402e-13      -2.517035494357e-13       0.000000000000e+00       1.319379171312e-16       2.316150925722e-17      -1.516181501688e-18 
 2421       1.145424297985e-11       3.229318995261e-13      -2.477312490563e-13       0.000000000000e+00       1.316828032602e-16       2.329950420431e-17      -1.549751209841e-18 
 2422       1.140641752085e-11       3.242731565580e-13      -2.439367373029e-13       0.000000000000e+00       1.314282452753e-16       2.343529059200e-17      -1.584516804196e-18 
 2423       1.135861940183e-11       3.256426449483e-13      -2.403193313460e-13       0.000000000000e+00       1.311742419544e-16       2.356890590147e-17      -1.620400572603e-18 
 2424       1.131085868906e-11       3.270392686309e-13      -2.368783449831e-13       0.000000000000e+00       1.309207920663e-16       2.370038775206e-17      -1.657324539219e-18 
 2425       1.126314548150e-11       3.284619277575e-13      -2.336130886350e-13       0.000000000000e+00       1.306678943697e-16       2.382977390139e-17      -1.695210464229e-18 
 2426       1.121548991084e-11       3.299095186930e-13      -2.305228693420e-13       0.000000000000e+00       1.304155476141e-16       2.395710224553e-17      -1.733979843572e-18 
 2427       1.116790214151e-11       3.313809340120e-13      -2.276069907597e-13       0.000000000000e+00       1.301637505388e-16       2.408241081916e-17      -1.773553908670e-18 
 2428       1.112039237076e-11       3.328750624948e-13      -2.248647531558e-13       0.000000000000e+00       1.299125018739e-16       2.420573779569e-17      -1.813853626149e-18 
 2429       1.107297082864e-11       3.343907891233e-13      -2.222954534055e-13       0.000000000000e+00       1.296618003397e-16       2.432712148740e-17      -1.854799697569e-18 
 2430       1.102564777807e-11       3.359269950773e-13      -2.198983849879e-13       0.000000000000e+00       1.294116446465e-16       2.444660034565e-17      -1.896312559147e-18 
 2431       1.097843351487e-11       3.374825577301e-13      -2.176728379825e-13       0.000000000000e+00       1.291620334953e-16       2.456421296094e-17      -1.938312381482e-18 
 2432       1.093133836777e-11       3.390563506451e-13      -2.156180990647e-13       0.000000000000e+00       1.289129655771e-16       2.467999806314e-17      -1.980719069284e-18 
 2433       1.088437269847e-11       3.406472435714e-13      -2.137334515023e-13       0.000000000000e+00       1.286644395733e-16       2.479399452156e-17      -2.023452261096e-18 
 2434       1.083754690167e-11       3.422541024400e-13      -2.120181751518e-13       0.000000000000e+00       1.284164541554e-16       2.490624134518e-17      -2.066431329021e-18 
 2435       1.079087140507e-11       3.438757893600e-13      -2.104715464541e-13       0.000000000000e+00       1.281690079853e-16       2.501677768272e-17      -2.109575378449e-18 
 2436       1.074435666946e-11       3.455111626144e-13      -2.090928384307e-13       0.000000000000e+00       1.279220997150e-16       2.512564282283e-17      -2.152803247781e-18 
 2437       1.069801318870e-11       3.471590766563e-13      -2.078813206804e-13       0.000000000000e+00       1.276757279869e-16       2.523287619424e-17      -2.196033508155e-18 
 2438       1.065185148980e-11       3.488183821047e-13      -2.068362593746e-13       0.000000000000e+00       1.274298914334e-16       2.533851736589e-17      -2.239184463170e-18 
 2439       1.060588213290e-11       3.504879257410e-13      -2.059569172541e-13       0.000000000000e+00       1.271845886771e-16       2.544260604709e-17      -2.282174148615e-18 
 2440       1.056011571136e-11       3.521665505046e-13      -2.052425536248e-13       0.000000000000e+00       1.269398183308e-16       2.554518208765e-17      -2.324920332194e-18 
 2441       1.051456285175e-11       3.538530954892e-13      -2.046924243540e-13       0.000000000000e+00       1.266955789976e-16       2.564628547806e-17      -2.367340513247e-18 
 2442       1.046923421391e-11       3.555463959389e-13      -2.043057818666e-13       0.000000000000e+00       1.264518692706e-16       2.574595634959e-17      -2.409351922483e-18 
 2443       1.042414049098e-11       3.572452832439e-13      -2.040818751412e-13       0.000000000000e+00       1.262086877331e-16       2.584423497449e-17      -2.450871521699e-18 
 2444       1.037929240941e-11       3.589485849367e-13      -2.040199497062e-13       0.000000000000e+00       1.259660329585e-16       2.594116176610e-17      -2.491816003510e-18 
 2445       1.033470072902e-11       3.606551246886e-13      -2.041192476358e-13       0.000000000000e+00       1.257239035103e-16       2.603677727901e-17      -2.532101791072e-18 
 2446       1.029037624303e-11       3.623637223049e-13      -2.043790075463e-13       0.000000000000e+00       1.254822979421e-16       2.613112220922e-17      -2.571645037810e-18 
 2447       1.024632977808e-11       3.640731937217e-13      -2.047984645923e-13       0.000000000000e+00       1.252412147977e-16       2.622423739426e-17      -2.610361627140e-18 
 2448       1.020257219427e-11       3.657823510016e-13      -2.053768504626e-13       0.000000000000e+00       1.250006526108e-16       2.631616381336e-17      -2.648167172200e-18 
 2449       1.015911438520e-11       3.674900023295e-13      -2.061133933765e-13       0.000000000000e+00       1.247606099053e-16       2.640694258760e-17      -2.684977015570e-18 
 2450       1.011596727799e-11       3.691949520094e-13      -2.070073180800e-13       0.000000000000e+00       1.245210851951e-16       2.649661498001e-17      -2.720706229001e-18 
 2451       1.007314183334e-11       3.708960004596e-13      -2.080578458416e-13       0.000000000000e+00       1.242820769842e-16       2.658522239581e-17      -2.755269613140e-18 
 2452       1.003064904551e-11       3.725919442093e-13      -2.092641944488e-13       0.000000000000e+00       1.240435837664e-16       2.667280638247e-17      -2.788581697256e-18 
 2453       9.988499942439e-12       3.742815758945e-13      -2.106255782041e-13       0.000000000000e+00       1.238056040259e-16       2.675940862989e-17      -2.820556738964e-18 
 2454       9.946705585681e-12       3.759636842538e-13      -2.121412079210e-13       0.000000000000e+00       1.235681362366e-16       2.684507097056e-17      -2.851108723951e-18 
 2455       9.905275818277e-12       3.776371357112e-13      -2.138099928947e-13       0.000000000000e+00       1.233311789461e-16       2.692982351642e-17      -2.880172038567e-18 
 2456       9.864215499891e-12       3.793011196628e-13      -2.156296448788e-13       0.000000000000e+00       1.230947310269e-16       2.701364899191e-17      -2.907763622865e-18 
 2457       9.823528249264e-12       3.809549046452e-13      -2.175975687569e-13       0.000000000000e+00       1.228587914266e-16       2.709651818848e-17      -2.933921187705e-18 
